City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Berlevag,NO,2022-04-12 16:51:40,70.8578,29.0864,-1.0,74,75,8.75
292,Progreso,MX,2022-04-12 16:51:40,21.2833,-89.6667,31.73,54,96,4.55
293,Celestun,MX,2022-04-12 16:51:40,20.8667,-90.4,30.57,57,100,4.89
294,Padang,ID,2022-04-12 16:51:41,-0.9492,100.3543,26.03,88,100,1.44
295,Kavieng,PG,2022-04-12 16:51:41,-2.5744,150.7967,27.57,76,7,4.25
296,The Valley,AI,2022-04-12 16:51:41,18.217,-63.0578,28.92,61,40,7.2
297,Lensk,RU,2022-04-12 16:51:41,60.7253,114.9278,-9.07,97,93,0.43
298,Ancud,CL,2022-04-12 16:51:42,-41.8697,-73.8203,12.35,62,38,2.08
299,Juneau,US,2022-04-12 16:51:42,58.3019,-134.4197,-0.44,38,20,7.72
300,Sandata,RU,2022-04-12 16:51:42,46.2708,41.7583,6.7,89,100,9.63
301,Fairbanks,US,2022-04-12 16:50:03,64.8378,-147.7164,-0.05,57,0,3.6
302,Korhogo,CI,2022-04-12 16:51:43,9.45,-5.6333,34.5,36,41,2.4
303,Souillac,MU,2022-04-12 16:51:43,-20.5167,57.5167,24.21,88,75,4.12
304,Jizan,SA,2022-04-12 16:51:44,17.3333,42.6667,31.52,49,0,1.6
305,Burgeo,CA,2022-04-12 16:51:44,47.6167,-57.6152,5.2,57,5,9.75
306,Kastamonu,TR,2022-04-12 16:51:44,41.5,33.6667,-0.25,74,88,2.91
307,Zhuhai,CN,2022-04-12 16:50:32,22.2769,113.5678,26.03,94,20,4.12
308,Menongue,AO,2022-04-12 16:51:44,-14.6585,17.691,18.43,88,56,1.74
309,Ilo,PE,2022-04-12 16:51:45,-17.6394,-71.3375,20.48,68,40,4.12
310,Buin,CL,2022-04-12 16:52:45,-33.7333,-70.75,22.15,24,52,1.08
311,Sorland,NO,2022-04-12 16:52:45,67.667,12.6934,4.92,80,29,5.88
312,Parana,AR,2022-04-12 16:52:46,-31.732,-60.5238,24.19,37,0,3.7
313,Luderitz,NA,2022-04-12 16:52:46,-26.6481,15.1594,18.51,72,5,1.19
314,Kaset Sombun,TH,2022-04-12 16:52:46,16.2805,101.9542,27.36,61,21,2.05
315,Sioux Lookout,CA,2022-04-12 16:52:47,50.1001,-91.917,0.04,55,40,1.54
316,Mwinilunga,ZM,2022-04-12 16:52:47,-11.7358,24.4293,17.95,92,59,1.63
317,Basco,PH,2022-04-12 16:52:47,20.4487,121.9702,25.18,75,36,5.94
318,Rheinbach,DE,2022-04-12 16:52:47,50.6256,6.9491,22.54,61,99,2.68
319,Port Macquarie,AU,2022-04-12 16:52:48,-31.4333,152.9167,16.94,94,100,0.0
320,Vega De Alatorre,MX,2022-04-12 16:52:48,20.0333,-96.6333,29.91,59,71,3.87
321,Olinda,BR,2022-04-12 16:52:48,-8.0089,-34.8553,29.85,66,40,3.6
322,Xunchang,CN,2022-04-12 16:52:49,28.4543,104.715,16.97,88,0,0.75
323,Araouane,ML,2022-04-12 16:52:49,18.9048,-3.5265,39.77,5,78,4.3
324,Bundaberg,AU,2022-04-12 16:52:49,-24.85,152.35,20.16,97,40,3.6
325,Lentekhi,GE,2022-04-12 16:52:50,42.7856,42.7261,2.69,99,100,1.52
326,Husavik,IS,2022-04-12 16:52:50,66.0449,-17.3389,2.5,72,54,6.66
327,Lebyazhye,RU,2022-04-12 16:52:50,55.2689,66.4947,8.94,43,100,7.47
328,Shaowu,CN,2022-04-12 16:52:50,27.3409,117.4831,21.39,78,44,1.2
329,Dwarka,IN,2022-04-12 16:52:51,22.2394,68.9678,27.16,83,0,6.27
330,Nazarovo,RU,2022-04-12 16:52:51,56.0064,90.3914,-2.3,99,100,1.19
331,Kang,BW,2022-04-12 16:52:51,-23.6752,22.7876,23.38,41,62,0.76
332,Minsk,BY,2022-04-12 16:49:59,53.9,27.5667,8.86,53,97,4.24
333,Muroto,JP,2022-04-12 16:52:52,33.2833,134.15,18.37,94,99,2.09
334,Rodrigues Alves,BR,2022-04-12 16:52:52,-7.738,-72.6509,30.11,59,64,1.61
335,Walvis Bay,NA,2022-04-12 16:52:52,-22.9575,14.5053,18.53,77,67,2.06
336,Hun,LY,2022-04-12 16:52:53,29.1268,15.9477,24.82,15,100,6.4
337,Dzhebariki-Khaya,RU,2022-04-12 16:52:53,62.2167,135.8,-18.19,100,71,0.42
338,Nioki,CD,2022-04-12 16:52:53,-2.7167,17.6833,26.65,68,58,1.41
339,Shieli,KZ,2022-04-12 16:52:54,44.1667,66.75,18.09,39,4,3.11
340,Mehamn,NO,2022-04-12 16:52:54,71.0357,27.8492,-1.03,74,75,9.26
341,Solnechnyy,RU,2022-04-12 16:52:54,50.7214,136.6319,-4.83,96,98,1.77
342,Makakilo City,US,2022-04-12 16:52:01,21.3469,-158.0858,23.18,75,0,5.66
343,Ihosy,MG,2022-04-12 16:52:55,-22.4,46.1167,18.3,89,69,3.74
344,Redmond,US,2022-04-12 16:52:55,47.674,-122.1215,6.59,77,67,4.02
345,Shubarkuduk,KZ,2022-04-12 16:52:55,49.1447,56.4872,14.18,65,93,2.66
346,Taoudenni,ML,2022-04-12 16:52:55,22.6783,-3.9836,38.3,4,68,2.9
347,Sainte-Suzanne,RE,2022-04-12 16:52:56,-20.9061,55.6089,26.1,75,0,8.75
348,Dunmore Town,BS,2022-04-12 16:52:56,25.5,-76.65,23.48,65,53,9.02
349,Mingaora,PK,2022-04-12 16:52:56,34.7758,72.3625,20.9,40,85,1.87
350,Coihaique,CL,2022-04-12 16:52:57,-45.5752,-72.0662,8.97,53,75,5.14
351,Chokurdakh,RU,2022-04-12 16:52:57,70.6333,147.9167,-19.41,97,100,2.06
352,Bryan,US,2022-04-12 16:52:57,30.6744,-96.37,25.01,83,100,6.69
353,Bandarbeyla,SO,2022-04-12 16:52:58,9.4942,50.8122,27.92,78,4,5.01
354,Oistins,BB,2022-04-12 16:52:58,13.0667,-59.5333,29.05,58,20,9.26
355,Zeya,RU,2022-04-12 16:52:58,53.75,127.2667,-2.94,80,47,0.81
356,Mahajanga,MG,2022-04-12 16:52:58,-15.7167,46.3167,26.01,78,20,1.03
357,Vardo,NO,2022-04-12 16:53:59,70.3705,31.1107,-1.01,80,75,8.23
358,Kjopsvik,NO,2022-04-12 16:53:59,68.097,16.3742,3.93,91,99,1.26
359,Lazaro Cardenas,MX,2022-04-12 16:53:59,17.9583,-102.2,30.11,50,93,3.09
360,Keti Bandar,PK,2022-04-12 16:54:00,24.1447,67.4497,27.39,76,0,6.99
361,Gawler,AU,2022-04-12 16:54:00,-34.6,138.7333,16.81,49,98,3.5
362,Clyde River,CA,2022-04-12 16:54:00,70.4692,-68.5914,-18.87,84,100,2.06
363,Waipawa,NZ,2022-04-12 16:54:01,-41.4122,175.5153,12.57,87,100,5.44
364,Biak,ID,2022-04-12 16:54:01,-0.9131,122.8766,24.43,77,74,1.37
365,Ca Mau,VN,2022-04-12 16:54:01,9.1769,105.15,25.46,86,26,1.8
366,Alta Floresta,BR,2022-04-12 16:51:12,-9.8756,-56.0861,26.59,83,93,0.51
367,Aasiaat,GL,2022-04-12 16:54:01,68.7098,-52.8699,-2.71,76,38,3.13
368,Boyolangu,ID,2022-04-12 16:54:02,-8.1181,111.8935,23.81,88,96,0.75
369,Spring Hill,US,2022-04-12 16:53:24,28.4769,-82.5255,28.32,51,13,1.79
370,Wanning,CN,2022-04-12 16:54:02,18.8003,110.3967,23.25,91,16,2.24
371,Bastos,BR,2022-04-12 16:54:03,-21.9219,-50.7339,30.91,53,4,4.39
372,Nanakuli,US,2022-04-12 16:54:03,21.3906,-158.1547,24.14,82,75,0.0
373,Cheney,US,2022-04-12 16:50:33,47.4874,-117.5758,1.81,62,100,8.75
374,Arlit,NE,2022-04-12 16:54:04,18.7369,7.3853,39.88,4,6,3.8
375,Rio Gallegos,AR,2022-04-12 16:54:04,-51.6226,-69.2181,13.03,44,75,13.89
376,Mnogovershinnyy,RU,2022-04-12 16:54:04,53.9353,139.9242,-9.02,97,100,1.63
377,La Roda,ES,2022-04-12 16:54:05,39.2167,-2.15,15.44,51,97,1.44
378,Kingaroy,AU,2022-04-12 16:54:05,-26.5333,151.8333,18.02,100,100,2.57
379,Pueblo Bello,CO,2022-04-12 16:54:05,8.2041,-76.526,30.28,77,100,1.75
380,Mao,ES,2022-04-12 16:54:06,39.8885,4.2658,16.31,88,75,3.6
381,Awbari,LY,2022-04-12 16:54:06,26.5921,12.7805,31.89,11,100,7.36
382,Baft,IR,2022-04-12 16:54:06,29.234,56.6057,16.78,10,2,2.92
383,Kahului,US,2022-04-12 16:54:07,20.8947,-156.47,24.36,85,36,3.13
384,Xihe,CN,2022-04-12 16:54:07,31.6864,113.4659,13.57,91,100,8.76
385,Maniitsoq,GL,2022-04-12 16:54:07,65.4167,-52.9,-0.77,71,45,2.72
386,Mecca,SA,2022-04-12 16:54:08,21.4267,39.8261,29.84,36,0,2.32
387,Ewa Beach,US,2022-04-12 16:54:08,21.3156,-158.0072,24.13,82,75,0.0
388,Sechura,PE,2022-04-12 16:54:08,-5.5569,-80.8222,26.54,60,64,4.25
389,Kieta,PG,2022-04-12 16:54:09,-6.2167,155.6333,25.98,83,99,0.78
390,Bridgetown,BB,2022-04-12 16:54:09,13.1,-59.6167,29.27,58,20,9.26
391,San Jose,US,2022-04-12 16:54:10,37.3394,-121.895,12.79,51,20,5.14
392,Polyarnyye Zori,RU,2022-04-12 16:54:10,67.3661,32.4981,-2.05,95,31,1.55
393,Neiafu,TO,2022-04-12 16:54:10,-18.65,-173.9833,22.38,100,20,0.0
394,Ulladulla,AU,2022-04-12 16:51:37,-35.35,150.4667,14.5,83,90,3.14
395,Kanniyakumari,IN,2022-04-12 16:54:11,8.0833,77.5667,28.66,75,99,4.53
396,Te Anau,NZ,2022-04-12 16:54:11,-45.4167,167.7167,5.7,91,10,0.5
397,Torbay,CA,2022-04-12 16:52:50,47.6666,-52.7314,4.04,81,100,11.32
398,Ottumwa,US,2022-04-12 16:53:52,41.02,-92.4113,16.3,75,100,4.47
399,Kez,RU,2022-04-12 16:54:12,57.8979,53.7152,3.64,92,2,2.39
400,Mandvi,IN,2022-04-12 16:54:12,22.8333,69.3667,26.94,84,0,6.24
401,Tandil,AR,2022-04-12 16:54:17,-37.3217,-59.1332,17.05,46,91,7.49
402,Alyangula,AU,2022-04-12 16:55:13,-13.8483,136.4192,25.93,94,40,0.0
403,Warangal,IN,2022-04-12 16:55:13,18.0,79.5833,31.61,43,82,8.35
404,Key Biscayne,US,2022-04-12 16:52:53,25.6937,-80.1628,27.79,59,75,8.75
405,Hamilton,US,2022-04-12 16:51:07,39.1834,-84.5333,19.77,80,100,6.17
406,Pabna,BD,2022-04-12 16:55:13,24.0,89.25,29.45,63,78,1.8
407,Buchanan,LR,2022-04-12 16:55:14,5.8808,-10.0467,28.67,73,86,3.7
408,Necochea,AR,2022-04-12 16:55:14,-38.5473,-58.7368,15.6,62,27,7.91
409,Codrington,AU,2022-04-12 16:55:14,-38.2667,141.9667,10.48,90,12,1.01
410,Port Shepstone,ZA,2022-04-12 16:55:15,-30.7414,30.455,20.46,79,100,11.08
411,Cap Malheureux,MU,2022-04-12 16:55:15,-19.9842,57.6142,25.26,81,2,2.68
412,Calatayud,ES,2022-04-12 16:55:15,41.3535,-1.6432,17.66,37,98,1.32
413,Leua,SK,2022-04-12 16:55:15,48.2156,18.6071,15.8,58,61,1.19
414,Lodja,CD,2022-04-12 16:55:16,-3.4833,23.4333,25.43,71,80,1.27
415,Kadnikov,RU,2022-04-12 16:55:16,59.5022,40.338,2.45,98,100,2.65
416,Pareora,NZ,2022-04-12 16:55:16,-44.4871,171.2132,7.88,97,29,1.22
417,Fredericton,CA,2022-04-12 16:55:17,45.9454,-66.6656,7.98,62,100,2.06
418,Smoky Lake,CA,2022-04-12 16:55:17,54.1169,-112.4686,-10.6,73,100,6.17
419,Malanje,AO,2022-04-12 16:55:17,-9.5402,16.341,20.17,88,85,1.41
420,Vostok,RU,2022-04-12 16:55:18,46.4856,135.8833,-2.19,95,99,0.94
421,Cockburn Town,TC,2022-04-12 16:55:18,21.4612,-71.1419,24.9,79,55,11.37
422,Sainte-Marie,RE,2022-04-12 16:55:18,-20.8968,55.5496,26.07,73,0,8.75
423,Catuday,PH,2022-04-12 16:55:19,16.2923,119.8062,26.24,74,89,1.25
424,Salvador,SV,2022-04-12 16:55:19,13.8333,-88.9167,29.47,35,100,1.09
425,Cayenne,GF,2022-04-12 16:55:19,4.9333,-52.3333,30.02,1,75,6.69
426,Bitung,ID,2022-04-12 16:55:20,1.4451,125.1824,25.47,83,98,2.17
427,Labuan,MY,2022-04-12 16:55:20,5.2767,115.2417,26.2,94,20,0.0
428,Luchegorsk,RU,2022-04-12 16:55:20,46.4764,134.2569,0.57,87,22,0.84
429,Igrim,RU,2022-04-12 16:55:21,63.1906,64.4162,2.28,98,98,3.18
430,Kanigiri,IN,2022-04-12 16:55:21,15.4,79.5167,27.69,75,50,3.43
431,Batagay,RU,2022-04-12 16:55:21,67.6333,134.6333,-14.77,97,100,1.87
432,Abrau-Dyurso,RU,2022-04-12 16:55:21,44.69,37.59,7.7,72,100,7.92
433,Birao,CF,2022-04-12 16:55:22,10.2849,22.7882,32.8,29,64,0.66
434,Hami,CN,2022-04-12 16:55:22,42.8,93.45,11.17,11,97,2.99
435,Deloraine,AU,2022-04-12 16:55:22,-41.5333,146.6667,6.75,90,11,1.36
436,Skibbereen,IE,2022-04-12 16:55:23,51.55,-9.2667,11.17,91,100,2.68
437,Portland,US,2022-04-12 16:50:59,45.5234,-122.6762,5.99,89,75,5.14
438,Kagoro,NG,2022-04-12 16:55:23,9.6,8.3833,22.03,75,94,2.11
439,Sabha,LY,2022-04-12 16:55:23,27.0377,14.4283,29.89,11,100,7.51
440,Nelson Bay,AU,2022-04-12 16:51:23,-32.7167,152.15,17.27,95,98,2.73
441,Berdigestyakh,RU,2022-04-12 16:55:24,62.0989,126.6992,-12.1,99,100,1.08
442,Iqaluit,CA,2022-04-12 16:55:24,63.7506,-68.5145,-9.15,85,100,4.12
443,Rincon,US,2022-04-12 16:55:24,32.296,-81.2354,27.7,41,41,2.16
444,Saint-Paul,RE,2022-04-12 16:55:25,-21.0096,55.2707,26.05,80,42,0.5
445,Warrnambool,AU,2022-04-12 16:55:25,-38.3833,142.4833,11.56,86,9,1.14
446,Noumea,NC,2022-04-12 16:55:25,-22.2763,166.4572,20.99,77,12,3.18
447,Fort Morgan,US,2022-04-12 16:55:26,40.2503,-103.8,12.36,24,0,14.4
448,Altea,ES,2022-04-12 16:55:26,38.5989,-0.0514,16.78,83,100,1.34
449,Westport,US,2022-04-12 16:53:01,41.1415,-73.3579,17.93,72,81,2.68
450,Sungairaya,ID,2022-04-12 16:56:26,0.7,108.9,26.43,79,61,1.01
451,Chinhoyi,ZW,2022-04-12 16:56:27,-17.3667,30.2,20.75,77,97,1.86
452,Sosua,DO,2022-04-12 16:56:12,19.7667,-70.5167,27.99,78,40,7.72
453,Colombo,LK,2022-04-12 16:56:27,6.9319,79.8478,23.97,82,100,3.17
454,Pangody,RU,2022-04-12 16:56:27,65.85,74.4859,1.2,98,100,7.01
455,Porto Santo,PT,2022-04-12 16:56:28,33.072,-16.3415,19.21,77,40,7.72
456,Yar-Sale,RU,2022-04-12 16:56:28,66.8333,70.8333,1.54,99,100,6.68
457,Okhotsk,RU,2022-04-12 16:56:28,59.3833,143.3,-13.55,92,69,3.54
458,Ahar,IR,2022-04-12 16:56:29,38.4774,47.0699,12.95,29,0,2.82
459,Chapais,CA,2022-04-12 16:56:29,49.7834,-74.8492,6.88,68,84,5.85
460,Harper,LR,2022-04-12 16:56:30,4.375,-7.7169,28.79,74,100,3.95
461,Saint Anthony,US,2022-04-12 16:56:30,45.0205,-93.218,11.94,50,100,7.72
462,Cabra,ES,2022-04-12 16:56:30,37.4725,-4.4421,13.7,72,100,4.09
463,Bossier City,US,2022-04-12 16:55:38,32.516,-93.7321,24.5,73,100,9.77
464,Pinheiro Machado,BR,2022-04-12 16:56:30,-31.5783,-53.3811,20.59,80,74,2.49
465,Anadyr,RU,2022-04-12 16:56:31,64.75,177.4833,-2.72,80,100,10.0
466,Muana,BR,2022-04-12 16:56:31,-1.5283,-49.2167,24.11,95,100,1.36
467,Norfolk,US,2022-04-12 16:52:55,42.1668,-71.2495,13.47,87,100,0.45
468,Jiuquan,CN,2022-04-12 16:56:31,39.7432,98.5174,5.64,14,70,2.57
469,West Lafayette,US,2022-04-12 16:56:32,40.4259,-86.9081,20.12,62,23,2.68
470,Turayf,SA,2022-04-12 16:56:32,31.6725,38.6637,19.14,39,0,5.14
471,Port Hedland,AU,2022-04-12 16:56:33,-20.3167,118.5667,24.03,83,1,1.54
472,Oruro,BO,2022-04-12 16:56:34,-17.9833,-67.15,14.27,26,20,3.09
473,Muros,ES,2022-04-12 16:56:34,42.7762,-9.0603,15.38,82,47,3.93
474,Nsanje,MW,2022-04-12 16:56:35,-16.92,35.262,23.42,96,28,1.1
475,Kidal,ML,2022-04-12 16:56:35,18.4411,1.4078,39.52,5,23,5.5
476,Garden City,US,2022-04-12 16:56:35,42.3256,-83.331,18.44,42,18,0.89
477,Sao Felix Do Xingu,BR,2022-04-12 16:56:35,-6.6447,-51.995,32.37,53,36,1.31
478,Tawau,MY,2022-04-12 16:56:36,4.2498,117.8871,26.07,94,96,0.89
479,Rio Verde De Mato Grosso,BR,2022-04-12 16:52:11,-18.9181,-54.8442,33.17,43,7,4.35
480,Antalaha,MG,2022-04-12 16:56:36,-14.9003,50.2788,24.53,85,9,4.34
481,Inirida,CO,2022-04-12 16:56:36,3.8653,-67.9239,30.2,70,100,0.8
482,Roebourne,AU,2022-04-12 16:56:37,-20.7833,117.1333,27.88,35,0,2.72
483,Almaznyy,RU,2022-04-12 16:56:37,48.0448,40.045,8.41,88,100,5.96
484,La Tuque,CA,2022-04-12 16:56:37,47.4334,-72.7824,10.14,40,75,4.12
485,Hofn,IS,2022-04-12 16:56:38,64.2539,-15.2082,3.41,78,91,8.43
486,Tatawin,TN,2022-04-12 16:56:38,32.9297,10.4518,21.92,36,84,8.96
487,Registro,BR,2022-04-12 16:56:38,-24.4875,-47.8436,30.65,58,100,1.37
488,Vydrino,RU,2022-04-12 16:56:39,51.485,104.8461,-4.39,88,100,2.18
489,San Luis,AR,2022-04-12 16:53:34,-33.295,-66.3356,21.13,34,41,4.29
490,Mattru,SL,2022-04-12 16:56:39,7.6244,-11.8332,30.78,60,97,3.32
491,Curaca,BR,2022-04-12 16:56:39,-8.9903,-39.9094,36.23,23,47,2.62
492,Mayo,US,2022-04-12 16:56:40,38.8876,-76.5119,24.5,56,75,2.24
493,Martapura,ID,2022-04-12 16:56:40,-3.4167,114.85,23.64,85,12,1.02
494,Karaidel,RU,2022-04-12 16:56:40,55.8337,56.9069,3.92,90,100,4.4
495,Maloy,NO,2022-04-12 16:56:40,61.9353,5.1136,7.85,62,100,1.92
496,Otjiwarongo,NA,2022-04-12 16:56:41,-20.4637,16.6477,18.14,77,100,1.16
497,Lukovetskiy,RU,2022-04-12 16:57:41,64.2956,41.9211,0.84,99,100,0.14
498,Palmer,US,2022-04-12 16:57:41,42.1584,-72.3287,17.46,77,98,1.34
499,Pedasi,PA,2022-04-12 16:57:42,7.5333,-80.0333,34.48,69,100,6.59
500,Pailitas,CO,2022-04-12 16:57:42,8.9565,-73.6255,36.82,36,90,1.07
501,Itaquyry,PY,2022-04-12 16:57:42,-24.9333,-55.2167,26.2,81,87,2.39
502,Senneterre,CA,2022-04-12 16:57:43,48.3835,-77.2328,7.38,52,15,6.22
503,Izazi,TZ,2022-04-12 16:57:43,-7.2,35.7333,23.99,69,88,2.06
504,Minab,IR,2022-04-12 16:57:43,27.1467,57.0801,26.18,65,0,0.0
505,Talcahuano,CL,2022-04-12 16:57:43,-36.7167,-73.1167,14.82,67,20,5.66
506,Karratha,AU,2022-04-12 16:57:44,-20.7377,116.8463,27.87,35,0,2.72
507,Aquiraz,BR,2022-04-12 16:57:44,-3.9014,-38.3911,31.05,69,95,3.69
508,Guerrero Negro,MX,2022-04-12 16:57:44,27.9769,-114.0611,17.48,67,98,7.93
509,Sangar,RU,2022-04-12 16:57:45,63.9242,127.4739,-19.15,100,80,0.86
510,Stornoway,GB,2022-04-12 16:57:45,58.2093,-6.3865,12.18,80,75,4.12
511,Upanema,BR,2022-04-12 16:57:45,-5.6419,-37.2578,34.07,39,99,2.4
512,Gidam,IN,2022-04-12 16:57:45,18.9833,81.4,30.81,37,100,2.36
513,Villa Union,MX,2022-04-12 16:57:46,23.2,-106.2333,24.39,75,4,2.09
514,Deputatskiy,RU,2022-04-12 16:57:46,69.3,139.9,-17.13,96,100,1.44
515,Tshikapa,CD,2022-04-12 16:55:10,-6.4167,20.8,26.62,68,69,1.08
516,Khandbari,NP,2022-04-12 16:57:46,27.3747,87.2039,21.37,83,92,0.66
517,Ndola,ZM,2022-04-12 16:57:47,-12.9587,28.6366,18.49,90,100,1.92
518,Viseu,PT,2022-04-12 16:57:47,40.661,-7.9097,11.59,71,74,3.79
519,Oktyabrskiy,RU,2022-04-12 16:57:47,54.4815,53.471,6.79,88,45,1.58
520,Hermiston,US,2022-04-12 16:57:48,45.8404,-119.2895,6.04,81,75,3.09
521,Lake City,US,2022-04-12 16:55:20,30.1897,-82.6393,27.55,50,40,2.06
522,Mata De Sao Joao,BR,2022-04-12 16:57:37,-12.5303,-38.2992,29.86,41,4,3.69
523,Panlaitan,PH,2022-04-12 16:57:48,12.1191,119.8486,26.88,78,99,3.52
524,Jaru,BR,2022-04-12 16:57:48,-10.4389,-62.4664,30.21,67,72,1.68
525,Rio Brilhante,BR,2022-04-12 16:57:49,-21.8019,-54.5464,32.27,45,50,5.99
526,Mocuba,MZ,2022-04-12 16:57:49,-16.8392,36.9856,22.5,98,46,1.55
527,Nemuro,JP,2022-04-12 16:57:49,43.3236,145.575,2.34,99,100,2.5
528,Chimbote,PE,2022-04-12 16:57:50,-9.0853,-78.5783,22.51,74,76,4.44
529,Panacan,PH,2022-04-12 16:57:50,9.2463,118.4082,25.4,78,100,1.02
530,Qasigiannguit,GL,2022-04-12 16:57:50,68.8193,-51.1922,-1.86,67,68,2.13
531,Menemen,TR,2022-04-12 16:57:51,38.6075,27.0694,13.65,59,3,2.42
532,Nefteyugansk,RU,2022-04-12 16:57:51,61.0998,72.6035,-1.4,95,61,2.99
533,Ndele,CF,2022-04-12 16:57:51,8.4109,20.6473,24.34,68,98,2.75
534,La Asuncion,VE,2022-04-12 16:57:52,11.0333,-63.8628,27.67,71,10,7.51
535,Pocinhos,BR,2022-04-12 16:57:52,-7.0767,-36.0611,30.16,36,100,3.73
536,Mana,GF,2022-04-12 16:57:52,5.6592,-53.7767,28.21,70,48,4.69
537,Natal,BR,2022-04-12 16:57:52,-5.795,-35.2094,31.36,62,40,7.72
538,Ilulissat,GL,2022-04-12 16:57:21,69.2167,-51.1,-1.46,67,89,2.22
539,Cabedelo,BR,2022-04-12 16:57:53,-6.9811,-34.8339,31.37,68,89,5.07
540,Muhos,FI,2022-04-12 16:57:53,64.808,25.9931,-0.12,94,20,1.34
541,La Ronge,CA,2022-04-12 16:57:53,55.1001,-105.2842,-12.86,56,20,7.2
